创建时间,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,进口0出口1,数据类型,整体处理效率,企业名称,设备名称,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,风量,处理效率,风速段,浓度时间段,时间段序号,拼接时间段,穿透率
2025-08-10 00:31:51,0.0,11.552810994676772,89.36591594639711,76.63934097820506,0,进口浓度,19.2,连微,抽气式东星行测试,,32.15016392736722,59.12096473451322,11.115046858685108,100.2,100.6,-0.4,0.0,0.0,12852.965386892678,100.0,1,1,993,993_994,0.0
2025-08-10 00:36:50,0.0,12.88557067467294,87.5095690928217,71.97555621102258,0,进口浓度,19.2,连微,抽气式东星行测试,,32.56566431540096,55.6130539666142,11.189149777759694,100.2,100.6,-0.4,0.0,0.0,12599.85518794316,100.0,1,1,995,995_996,0.0
2025-08-10 01:47:43,0.0,15.070149971184543,104.8669284052182,80.59675611287601,0,进口浓度,19.5,连微,抽气式东星行测试,,34.38878665935605,60.54595887719632,11.48877167237396,100.2,100.6,-0.4,0.0,0.0,12377.291123076173,100.0,1,1,997,997_998,0.0
2025-08-10 01:52:08,0.0,15.114786051482408,82.86784109209498,84.57730015856957,0,进口浓度,19.5,连微,抽气式东星行测试,,35.08746965453113,56.7210170228268,12.07845865625506,100.2,100.6,-0.4,0.0,0.0,12225.844086940211,100.0,1,1,999,999_1000,0.0
2025-08-10 01:55:39,0.0,17.048364802901087,108.2318595785908,84.37621185737241,0,进口浓度,19.5,连微,抽气式东星行测试,,32.29400620580144,57.70775161422877,11.670382534529187,100.2,100.6,-0.4,0.0,0.0,12418.268979167526,100.0,1,1,1001,1001_1002,0.0
2025-08-10 01:58:06,0.0,18.35720297469664,82.48842424604365,86.27185679021865,0,进口浓度,19.5,连微,抽气式东星行测试,,35.42910911830447,56.76369029864903,12.03936048650898,100.2,100.6,-0.4,0.0,0.0,12407.247930323092,100.0,1,1,1001,1001_1002,0.0
2025-08-10 02:03:11,0.0,18.58312451671245,86.78502816599207,84.52025160278183,0,进口浓度,19.5,连微,抽气式东星行测试,,32.81272883299953,57.34353843619661,12.769079202524235,100.2,100.6,-0.4,0.0,0.0,12088.379746810886,100.0,1,1,1003,1003_1004,0.0
2025-08-10 02:04:06,0.0,14.731169559790416,105.19558986625351,80.85760413194778,0,进口浓度,19.5,连微,抽气式东星行测试,,33.82251501299976,56.9222692820568,12.49032259304603,100.2,100.6,-0.4,0.0,0.0,12099.945746010442,100.0,1,1,1003,1003_1004,0.0
2025-08-10 02:09:04,0.0,18.01181833068858,89.50591223625372,83.56242156695487,0,进口浓度,19.5,连微,抽气式东星行测试,,34.24548344743702,60.41450717192571,12.242357331676164,100.2,100.6,-0.4,0.0,0.0,12983.919877741428,100.0,1,1,1005,1005_1006,0.0
2025-08-10 03:45:08,0.0,11.14294591227003,81.29494649466311,61.04072059438227,0,进口浓度,19.8,连微,抽气式东星行测试,,32.06309314711847,60.97218113182967,12.98378819607562,100.2,100.6,-0.4,0.0,0.0,12582.89910709355,100.0,1,1,1007,1007_1008,0.0
2025-08-10 03:51:34,0.0,13.55649378422104,68.84689786929896,62.1784154010042,0,进口浓度,19.8,连微,抽气式东星行测试,,34.1410584087232,57.19708294775842,11.768197680067674,100.2,100.6,-0.4,0.0,0.0,12951.935146516273,100.0,1,1,1009,1009_1010,0.0
2025-08-10 03:53:06,0.0,10.70038289455756,59.50626905109598,61.12669755067476,0,进口浓度,19.8,连微,抽气式东星行测试,,32.739818389391495,59.68200982244659,12.638731289253055,100.2,100.6,-0.4,0.0,0.0,12294.431654963852,100.0,1,1,1011,1011_1012,0.0
2025-08-10 03:55:56,0.0,13.876328431031997,59.24811645204497,63.26506197415541,0,进口浓度,19.8,连微,抽气式东星行测试,,34.23939505102122,60.62517421192404,11.815638208720356,100.2,100.6,-0.4,0.0,0.0,12699.677586726551,100.0,1,1,1011,1011_1012,0.0
2025-08-10 14:00:37,0.0,11.233419458876908,88.78793484822455,67.61012849933293,0,进口浓度,20.1,连微,抽气式东星行测试,,32.11975957600034,59.8275115720468,12.568152102041877,100.2,100.6,-0.4,0.0,0.0,12406.23093091333,100.0,1,1,1013,1013_1014,0.0
2025-08-10 14:05:32,0.0,12.197277971472133,86.07844348391325,66.40559322588287,0,进口浓度,20.1,连微,抽气式东星行测试,,33.34740996302587,60.54295595364668,11.240371871768392,100.2,100.6,-0.4,0.0,0.0,12843.307839274712,100.0,1,1,1015,1015_1016,0.0
2025-08-10 14:06:04,0.0,12.298467955278682,88.9717995816309,64.91110100104878,0,进口浓度,20.1,连微,抽气式东星行测试,,35.0093313820283,55.0058690759471,12.3354326762588,100.2,100.6,-0.4,0.0,0.0,12513.898606853543,100.0,1,1,1017,1017_1018,0.0
2025-08-10 14:08:58,0.0,12.59770419107642,76.3515682874846,67.1615092767862,0,进口浓度,20.1,连微,抽气式东星行测试,,35.99377396867129,55.70070367308156,12.959301095653384,100.2,100.6,-0.4,0.0,0.0,12387.187432526793,100.0,1,1,1017,1017_1018,0.0
2025-08-10 14:16:00,0.0,9.677104938425227,70.59180706008695,69.56401876191195,0,进口浓度,20.1,连微,抽气式东星行测试,,32.78359806155684,58.494774622444375,11.886627236635585,100.2,100.6,-0.4,0.0,0.0,12411.13496293856,100.0,1,1,1019,1019_1020,0.0
2025-08-10 16:30:32,0.0,10.93530294096206,68.48105957235822,58.75043027701664,0,进口浓度,20.4,连微,抽气式东星行测试,,32.077849941118494,59.79200199657989,12.49172603893948,100.2,100.6,-0.4,0.0,0.0,12492.09410492322,100.0,1,1,1019,1019_1020,0.0
2025-08-10 16:36:50,0.0,14.231960811227143,78.94375834640725,60.520500696725165,0,进口浓度,20.4,连微,抽气式东星行测试,,34.8596756437603,56.02749093782687,11.689482240614584,100.2,100.6,-0.4,0.0,0.0,12961.014214167835,100.0,1,1,1021,1021_1022,0.0
2025-08-10 16:41:22,0.0,10.41704558478084,71.98736000198545,58.50469946523599,0,进口浓度,20.4,连微,抽气式东星行测试,,35.00135071342884,56.42783788555119,12.026588856869104,100.2,100.6,-0.4,0.0,0.0,12669.632876796692,100.0,1,1,1023,1023_1024,0.0
2025-08-10 16:42:24,0.0,12.398180153420933,60.32018747746216,63.11285568119891,0,进口浓度,20.4,连微,抽气式东星行测试,,33.37986088919583,55.72758527951184,11.43650744032099,100.2,100.6,-0.4,0.0,0.0,12074.336036230628,100.0,1,1,1023,1023_1024,0.0
2025-08-10 16:52:10,0.0,10.821649573265285,62.31114570129802,62.08247946724219,0,进口浓度,20.4,连微,抽气式东星行测试,,32.43313047074329,55.85063947312725,11.926410164548702,100.2,100.6,-0.4,0.0,0.0,12790.93682393177,100.0,1,1,1025,1025_1026,0.0
2025-08-10 16:54:40,0.0,11.096460588299331,74.20137574478211,59.24498243711788,0,进口浓度,20.4,连微,抽气式东星行测试,,32.05605408054465,55.968861623364496,11.1845370810953,100.2,100.6,-0.4,0.0,0.0,12491.575329708056,100.0,1,1,1025,1025_1026,0.0
2025-08-10 17:43:27,0.0,14.790662454439232,81.06339591320629,83.9204787106745,0,进口浓度,20.8,连微,抽气式东星行测试,,35.49893301196528,58.2361593951149,12.753286124989174,100.2,100.6,-0.4,0.0,0.0,12848.07607170418,100.0,1,1,1025,1025_1026,0.0
2025-08-10 17:48:56,0.0,16.83935797787652,87.43385662330348,78.01664063264383,0,进口浓度,20.8,连微,抽气式东星行测试,,33.6203387534105,59.67931518588688,11.293088344635084,100.2,100.6,-0.4,0.0,0.0,12792.404011007116,100.0,1,1,1027,1027_1028,0.0
2025-08-10 17:52:08,0.0,17.055183651721702,79.84508529638794,82.44461269406467,0,进口浓度,20.8,连微,抽气式东星行测试,,34.63822058934094,55.088992913542086,11.67010203807167,100.2,100.6,-0.4,0.0,0.0,12988.873373324292,100.0,1,1,1029,1029_1030,0.0
2025-08-10 17:54:35,0.0,15.833570419572574,99.8969862842564,79.70648831573972,0,进口浓度,20.8,连微,抽气式东星行测试,,32.60136207140951,55.43717304719258,12.302603375466022,100.2,100.6,-0.4,0.0,0.0,12937.06710766416,100.0,1,1,1029,1029_1030,0.0
2025-08-10 17:59:10,0.0,13.237732992968656,103.00823863249762,78.96595784192282,0,进口浓度,20.8,连微,抽气式东星行测试,,32.13564413641095,58.63099917881757,12.459273580160724,100.2,100.6,-0.4,0.0,0.0,12662.31357933405,100.0,1,1,1031,1031_1032,0.0
2025-08-10 20:16:54,0.0,17.239200065510573,78.80180211824495,77.27080991158685,0,进口浓度,21.1,连微,抽气式东星行测试,,34.78112145229676,57.648433346673805,11.713875739628811,100.2,100.6,-0.4,0.0,0.0,12179.042296374448,100.0,1,1,1031,1031_1032,0.0
2025-08-10 20:21:33,0.0,14.597830815268145,74.76735920227567,74.37803523571046,0,进口浓度,21.1,连微,抽气式东星行测试,,35.661273105039136,58.03483297663448,12.437079486929049,100.2,100.6,-0.4,0.0,0.0,12153.91532210294,100.0,1,1,1033,1033_1034,0.0
2025-08-10 20:24:28,0.0,16.57236032985547,63.507737037547024,74.9650100093117,0,进口浓度,21.1,连微,抽气式东星行测试,,35.16962093822603,57.21208550267839,12.391003255089032,100.2,100.6,-0.4,0.0,0.0,12883.020460828377,100.0,1,1,1035,1035_1036,0.0
2025-08-10 20:24:55,0.0,17.469312576703818,86.36261549585937,75.69729422509525,0,进口浓度,21.1,连微,抽气式东星行测试,,33.56061772647319,59.36613160161104,11.663753862464612,100.2,100.6,-0.4,0.0,0.0,12456.63544959719,100.0,1,1,1035,1035_1036,0.0
2025-08-10 20:28:07,0.0,17.804721913173605,72.06303286800357,74.97687862829942,0,进口浓度,21.1,连微,抽气式东星行测试,,34.95744209218184,60.08045869779225,12.57907018648662,100.2,100.6,-0.4,0.0,0.0,12830.308369296588,100.0,1,1,1037,1037_1038,0.0
2025-08-10 20:30:00,0.0,17.76058339404951,73.07075278161346,73.60344362482294,0,进口浓度,21.1,连微,抽气式东星行测试,,35.60607155930314,58.43556682472838,11.206205224099548,100.2,100.6,-0.4,0.0,0.0,12404.901058706802,100.0,1,1,1037,1037_1038,0.0
2025-08-10 22:15:15,0.0,15.014089867213633,97.35452867887194,82.67370067184463,0,进口浓度,21.4,连微,抽气式东星行测试,,35.80651341813269,57.93779266710289,11.525698705855891,100.2,100.6,-0.4,0.0,0.0,12386.279090863296,100.0,1,1,1039,1039_1040,0.0
2025-08-10 22:21:07,0.0,14.108472173481204,93.6011742849442,81.00713666145424,0,进口浓度,21.4,连微,抽气式东星行测试,,35.3320981176104,57.00169081607358,11.472036022978036,100.2,100.6,-0.4,0.0,0.0,12793.451495749432,100.0,1,1,1041,1041_1042,0.0
2025-08-10 22:27:22,0.0,14.143251254802571,87.7208208840944,85.20945376255703,0,进口浓度,21.4,连微,抽气式东星行测试,,32.857870394514165,57.51690230410646,12.455683333365252,100.2,100.6,-0.4,0.0,0.0,12950.62273386512,100.0,1,1,1043,1043_1044,0.0
2025-08-10 22:27:56,0.0,16.644427554259522,79.33548181677283,83.48892709453449,0,进口浓度,21.4,连微,抽气式东星行测试,,33.26928094165898,55.09634056507648,12.241541598226942,100.2,100.6,-0.4,0.0,0.0,12952.73060237322,100.0,1,1,1043,1043_1044,0.0
2025-08-10 22:35:04,0.0,13.47611872535227,103.78817924165892,82.62552440589835,0,进口浓度,21.4,连微,抽气式东星行测试,,32.940039749285646,58.08553464085384,12.115609628803334,100.2,100.6,-0.4,0.0,0.0,12766.985925646992,100.0,1,1,1045,1045_1046,0.0
2025-08-10 23:42:11,0.0,15.292346972985776,82.77299542984387,74.1907666906963,0,进口浓度,21.7,连微,抽气式东星行测试,,35.572683860937204,56.67768251335693,12.264344801597836,100.2,100.6,-0.4,0.0,0.0,12732.887801440964,100.0,1,1,1045,1045_1046,0.0
2025-08-10 23:45:22,0.0,13.875286075168647,64.80815802151393,67.42764011115099,0,进口浓度,21.7,连微,抽气式东星行测试,,34.55666015236299,58.51798796567351,12.756815451861762,100.2,100.6,-0.4,0.0,0.0,12072.748168993454,100.0,1,1,1047,1047_1048,0.0
2025-08-10 23:49:11,0.0,15.173630276976857,71.18878424793488,69.57709646549992,0,进口浓度,21.7,连微,抽气式东星行测试,,34.53367139795438,57.554096991816735,12.47631022605522,100.2,100.6,-0.4,0.0,0.0,12681.994938108097,100.0,1,1,1049,1049_1050,0.0
2025-08-10 23:49:13,0.0,14.388965402224478,69.43074909809653,69.55731750758913,0,进口浓度,21.7,连微,抽气式东星行测试,,34.467634272070754,57.31495387493522,12.239924535082286,100.2,100.6,-0.4,0.0,0.0,12716.737504978695,100.0,1,1,1049,1049_1050,0.0
2025-08-10 23:52:30,0.0,17.05032614609192,69.98866742295087,65.05515956620569,0,进口浓度,21.7,连微,抽气式东星行测试,,32.87375455514743,59.88140346882673,12.41513159190662,100.2,100.6,-0.4,0.0,0.0,12807.729153456956,100.0,1,1,1051,1051_1052,0.0
2025-08-10 23:52:37,0.0,13.786416664081678,62.28873060071148,72.72261401284094,0,进口浓度,21.7,连微,抽气式东星行测试,,32.50518167615476,58.63947542651948,12.75732804598163,100.2,100.6,-0.4,0.0,0.0,12645.147889905304,100.0,1,1,1051,1051_1052,0.0
2025-08-10 23:56:06,0.0,15.46249749515527,65.68482432006778,67.80929838595965,0,进口浓度,21.7,连微,抽气式东星行测试,,34.130052452238175,59.60161010049257,11.808050714711566,100.2,100.6,-0.4,0.0,0.0,12706.166692726998,100.0,1,1,1053,1053_1054,0.0
2025-08-11 02:08:52,0.0,13.94375799403292,81.30350118765732,76.56852895378636,0,进口浓度,22.1,连微,抽气式东星行测试,,35.10207214519021,59.01870538630641,11.907146563863945,100.2,100.6,-0.4,0.0,0.0,12899.65145779906,100.0,1,1,1053,1053_1054,0.0
2025-08-11 02:14:52,0.0,15.17366046828826,100.35605058048093,74.71747335888918,0,进口浓度,22.1,连微,抽气式东星行测试,,32.69017544851278,58.45988842644659,12.133749230349682,100.2,100.6,-0.4,0.0,0.0,12614.809201762811,100.0,1,1,1055,1055_1056,0.0
2025-08-11 02:18:47,0.0,13.67194764282921,79.56327380796947,73.82379452347612,0,进口浓度,22.1,连微,抽气式东星行测试,,32.66625530496545,58.91991800205524,12.404940500321262,100.2,100.6,-0.4,0.0,0.0,12244.521176735698,100.0,1,1,1057,1057_1058,0.0
2025-08-11 02:20:24,0.0,15.047398533974992,83.17081450090298,73.49111234780237,0,进口浓度,22.1,连微,抽气式东星行测试,,34.22377654730368,56.8483684927275,11.835750790270517,100.2,100.6,-0.4,0.0,0.0,12489.103225803272,100.0,1,1,1057,1057_1058,0.0
2025-08-11 02:28:50,0.0,14.911768881299071,99.3215049816166,75.84720726564245,0,进口浓度,22.1,连微,抽气式东星行测试,,32.74717889937887,56.04598339379467,11.139764952094698,100.2,100.6,-0.4,0.0,0.0,12055.437522613329,100.0,1,1,1059,1059_1060,0.0
2025-08-11 03:38:36,0.0,15.815087565712124,67.10711461762774,67.41630565100338,0,进口浓度,22.4,连微,抽气式东星行测试,,32.21716247641979,56.13064274966417,11.075314222028426,100.2,100.6,-0.4,0.0,0.0,12044.46561087155,100.0,1,1,1059,1059_1060,0.0
2025-08-11 03:40:50,0.0,16.093043427020362,88.05567840697728,69.38068668177368,0,进口浓度,22.4,连微,抽气式东星行测试,,35.161344230101875,59.881663580323846,11.080875578552412,100.2,100.6,-0.4,0.0,0.0,12017.337018833534,100.0,1,1,1061,1061_1062,0.0
2025-08-11 03:43:19,0.0,16.385576119129418,66.07869627888573,69.69615443126833,0,进口浓度,22.4,连微,抽气式东星行测试,,35.488026461838416,58.423096741670655,12.857074690872318,100.2,100.6,-0.4,0.0,0.0,12093.569241634314,100.0,1,1,1063,1063_1064,0.0
2025-08-11 03:44:50,0.0,15.469921889434328,83.0305998087235,61.83001319910331,0,进口浓度,22.4,连微,抽气式东星行测试,,35.70744719295999,60.6509652400112,12.498556559506769,100.2,100.6,-0.4,0.0,0.0,12664.00836426042,100.0,1,1,1063,1063_1064,0.0
2025-08-11 03:48:26,0.0,15.825296928254804,78.17253840533806,61.310808420731945,0,进口浓度,22.4,连微,抽气式东星行测试,,32.629618201198554,60.20038533300695,12.847975026077062,100.2,100.6,-0.4,0.0,0.0,12960.113998207038,100.0,1,1,1065,1065_1066,0.0
2025-08-11 03:48:53,0.0,15.908914630631507,71.26989889926918,61.55156296891337,0,进口浓度,22.4,连微,抽气式东星行测试,,32.46066366451494,59.62826143559908,12.34687541558201,100.2,100.6,-0.4,0.0,0.0,12115.933895950837,100.0,1,1,1065,1065_1066,0.0
2025-08-11 03:52:40,0.0,15.014896072956898,82.21170076818329,64.53158218656091,0,进口浓度,22.4,连微,抽气式东星行测试,,32.994695401130656,60.55289791329089,12.493546183849586,100.2,100.6,-0.4,0.0,0.0,12214.089222528211,100.0,1,1,1067,1067_1068,0.0
2025-08-11 14:05:16,0.0,15.37723348994023,83.60096774569752,71.51899247196295,0,进口浓度,22.8,连微,抽气式东星行测试,,32.00494431869275,60.58420450454734,12.431346664830306,100.2,100.6,-0.4,0.0,0.0,12568.870086939653,100.0,1,1,1069,1069_1070,0.0
2025-08-11 14:07:13,0.0,12.435171086559068,67.17478061713656,71.5856140082301,0,进口浓度,22.8,连微,抽气式东星行测试,,32.624682248403,55.84507496610731,11.963704912814276,100.2,100.6,-0.4,0.0,0.0,12053.81539778754,100.0,1,1,1071,1071_1072,0.0
2025-08-11 14:11:25,0.0,12.476869409544229,81.44635669607302,68.42114873606003,0,进口浓度,22.8,连微,抽气式东星行测试,,34.36325067348422,57.47404685146516,11.259975211716933,100.2,100.6,-0.4,0.0,0.0,12860.01090169995,100.0,1,1,1073,1073_1074,0.0
2025-08-11 14:11:35,0.0,15.915984798828664,79.9277867950563,65.22955674907796,0,进口浓度,22.8,连微,抽气式东星行测试,,33.27774066510981,60.71748676288375,11.317196888145322,100.2,100.6,-0.4,0.0,0.0,12878.587183985475,100.0,1,1,1073,1073_1074,0.0
2025-08-11 14:19:45,0.0,14.495866639056162,70.17684393585667,71.94296324152353,0,进口浓度,22.8,连微,抽气式东星行测试,,33.3921285084477,56.71026164703832,12.68701061863426,100.2,100.6,-0.4,0.0,0.0,12945.770153746736,100.0,1,1,1075,1075_1076,0.0
2025-08-11 14:21:00,0.0,15.501689995844217,67.43308704855765,65.52775159666024,0,进口浓度,22.8,连微,抽气式东星行测试,,35.24035123738943,57.770475257971206,11.005464048841002,100.2,100.6,-0.4,0.0,0.0,12044.12360157774,100.0,1,1,1075,1075_1076,0.0
2025-08-11 14:22:44,0.0,13.932678137506496,71.7192137896651,66.92085988461113,0,进口浓度,22.8,连微,抽气式东星行测试,,35.77283850580396,57.93390523620878,11.847610555831787,100.2,100.6,-0.4,0.0,0.0,12042.623441996966,100.0,1,1,1077,1077_1078,0.0
2025-08-11 15:57:54,0.0,8.343636776332778,51.96857843793644,62.55677511418057,0,进口浓度,23.1,连微,抽气式东星行测试,,33.44448453098444,58.18416480513904,11.551095582426088,100.2,100.6,-0.4,0.0,0.0,12300.236569341232,100.0,1,1,1077,1077_1078,0.0
2025-08-11 16:04:05,0.0,11.641115629916342,69.69505680191655,55.85813954490892,0,进口浓度,23.1,连微,抽气式东星行测试,,33.610319410460725,59.93551268323657,12.838912426512548,100.2,100.6,-0.4,0.0,0.0,12439.476236119635,100.0,1,1,1079,1079_1080,0.0
2025-08-11 16:07:33,0.0,10.052456797663597,74.23256023841493,54.175329689166034,0,进口浓度,23.1,连微,抽气式东星行测试,,35.91929126578582,57.41790603465456,11.851127089562524,100.2,100.6,-0.4,0.0,0.0,12310.601286329931,100.0,1,1,1081,1081_1082,0.0
2025-08-11 16:08:22,0.0,10.50970000195782,60.834744878660885,61.40544388169881,0,进口浓度,23.1,连微,抽气式东星行测试,,35.180413577451695,55.30346532673827,12.177028573835695,100.2,100.6,-0.4,0.0,0.0,12666.536528373948,100.0,1,1,1081,1081_1082,0.0
2025-08-11 16:13:38,0.0,11.290274000265622,50.06283867681677,54.27745265148744,0,进口浓度,23.1,连微,抽气式东星行测试,,34.44223361041693,58.011016191746194,12.615663879955497,100.2,100.6,-0.4,0.0,0.0,12297.628862012803,100.0,1,1,1083,1083_1084,0.0
2025-08-11 16:14:34,0.0,11.439289883615556,73.42431960570953,63.14709367663236,0,进口浓度,23.1,连微,抽气式东星行测试,,33.58000084112066,58.63665465395992,12.979395784330732,100.2,100.6,-0.4,0.0,0.0,12638.881595609191,100.0,1,1,1083,1083_1084,0.0
2025-08-11 16:18:02,0.0,9.68045932014621,61.84128330518844,54.85025104462655,0,进口浓度,23.1,连微,抽气式东星行测试,,32.86513434305654,56.71993018474637,11.098208345249612,100.2,100.6,-0.4,0.0,0.0,12479.891878150536,100.0,1,1,1085,1085_1086,0.0
2025-08-11 18:17:03,0.0,10.709039078909385,80.57962058066009,68.91216111044018,0,进口浓度,23.5,连微,抽气式东星行测试,,33.0564548720462,60.30054995853247,12.696243062437253,100.2,100.6,-0.4,0.0,0.0,12955.754396768823,100.0,1,1,1085,1085_1086,0.0
2025-08-11 18:22:46,0.0,14.33401467342098,75.52880345030516,61.523584641923286,0,进口浓度,23.5,连微,抽气式东星行测试,,33.47750793946821,59.21090197939839,12.230418958836234,100.2,100.6,-0.4,0.0,0.0,12512.95523789133,100.0,1,1,1087,1087_1088,0.0
2025-08-11 18:26:22,0.0,12.4556547842348,87.14703492061663,66.56317536792422,0,进口浓度,23.5,连微,抽气式东星行测试,,33.15906661533723,58.96891807801504,11.061071571935994,100.2,100.6,-0.4,0.0,0.0,12820.348552252355,100.0,1,1,1089,1089_1090,0.0
2025-08-11 18:27:10,0.0,12.627529346203696,58.2266590280653,64.67671793434147,0,进口浓度,23.5,连微,抽气式东星行测试,,33.040142902854505,58.210623687725096,11.32143264648069,100.2,100.6,-0.4,0.0,0.0,12120.242889607633,100.0,1,1,1089,1089_1090,0.0
2025-08-11 18:34:27,0.0,11.160376569308024,80.75274443537482,62.57584475357107,0,进口浓度,23.5,连微,抽气式东星行测试,,34.25371638194108,56.79733402709724,11.80645901101088,100.2,100.6,-0.4,0.0,0.0,12764.609550296902,100.0,1,1,1091,1091_1092,0.0
2025-08-11 20:07:03,0.0,19.12896478674738,83.35443125143713,74.12207563456961,0,进口浓度,23.8,连微,抽气式东星行测试,,35.16188341642729,59.740699585421744,11.847045587189392,100.2,100.6,-0.4,0.0,0.0,12354.610043966395,100.0,1,1,1091,1091_1092,0.0
2025-08-11 20:10:21,0.0,18.835431280570123,75.05736501167958,80.3832359114017,0,进口浓度,23.8,连微,抽气式东星行测试,,35.70490838353731,59.21206618724707,11.566079971717098,100.2,100.6,-0.4,0.0,0.0,12609.82480180498,100.0,1,1,1093,1093_1094,0.0
2025-08-11 20:12:09,0.0,18.51876936517398,70.00840420227196,72.55765796548299,0,进口浓度,23.8,连微,抽气式东星行测试,,32.569358770841575,60.88735772371669,11.711142727434597,100.2,100.6,-0.4,0.0,0.0,12760.049218260929,100.0,1,1,1095,1095_1096,0.0
2025-08-11 20:13:58,0.0,17.901960621017597,96.19890813995704,76.961757784605,0,进口浓度,23.8,连微,抽气式东星行测试,,32.5002307891948,58.01519708190834,12.147740691306502,100.2,100.6,-0.4,0.0,0.0,12789.344152649232,100.0,1,1,1095,1095_1096,0.0
2025-08-11 20:18:55,0.0,17.13324397945721,81.66277202230087,79.83252375124647,0,进口浓度,23.8,连微,抽气式东星行测试,,34.345991757394664,59.54013161335384,12.449541706566292,100.2,100.6,-0.4,0.0,0.0,12357.7471126704,100.0,1,1,1097,1097_1098,0.0
2025-08-11 20:19:02,0.0,18.674197038694995,91.74089778204424,79.68419491426147,0,进口浓度,23.8,连微,抽气式东星行测试,,35.99431594672049,60.2387967797177,12.429469546785644,100.2,100.6,-0.4,0.0,0.0,12107.96046430356,100.0,1,1,1097,1097_1098,0.0
2025-08-11 20:20:56,0.0,17.60523965445621,72.11104009926797,79.83614909851696,0,进口浓度,23.8,连微,抽气式东星行测试,,32.087723490894135,55.99344016732199,12.812858163657014,100.2,100.6,-0.4,0.0,0.0,12278.416661549183,100.0,1,1,1099,1099_1100,0.0
2025-08-11 22:17:02,0.0,16.669793007744342,88.46081319564628,75.40065917968023,0,进口浓度,24.2,连微,抽气式东星行测试,,32.90589665888949,56.95868821244899,11.369415937648965,100.2,100.6,-0.4,0.0,0.0,12394.51964666389,100.0,1,1,1101,1101_1102,0.0
2025-08-11 22:20:11,0.0,17.19421414288021,87.4774717249372,82.39058936778696,0,进口浓度,24.2,连微,抽气式东星行测试,,32.1972021195485,55.74470092119413,11.269535373484814,100.2,100.6,-0.4,0.0,0.0,12599.108134802602,100.0,1,1,1103,1103_1104,0.0
2025-08-11 22:24:40,0.0,15.1765527133871,74.48084838730531,78.57961806471585,0,进口浓度,24.2,连微,抽气式东星行测试,,34.912790598328925,56.36241536583859,12.192013078001402,100.2,100.6,-0.4,0.0,0.0,12752.706332290862,100.0,1,1,1105,1105_1106,0.0
2025-08-11 22:26:37,0.0,14.858172450789754,85.96229562425228,78.56728471867842,0,进口浓度,24.2,连微,抽气式东星行测试,,32.9942114773628,60.85518537652597,12.295236991729782,100.2,100.6,-0.4,0.0,0.0,12100.008312722057,100.0,1,1,1105,1105_1106,0.0
2025-08-11 22:31:20,0.0,16.890747895172737,82.101200958965,82.97043913970724,0,进口浓度,24.2,连微,抽气式东星行测试,,34.453561855402825,57.58804003138111,11.820920602232253,100.2,100.6,-0.4,0.0,0.0,12326.874485531283,100.0,1,1,1107,1107_1108,0.0
2025-08-11 22:32:25,0.0,13.925946502432575,88.09384500029239,82.55671020471517,0,进口浓度,24.2,连微,抽气式东星行测试,,35.72557161184377,56.888485629421055,12.730356758299283,100.2,100.6,-0.4,0.0,0.0,12490.029303403691,100.0,1,1,1107,1107_1108,0.0
2025-08-12 00:27:52,0.0,14.453888281511208,73.95431036147751,74.12131582246198,0,进口浓度,24.5,连微,抽气式东星行测试,,34.70107020215677,55.96158484468947,11.3734761047127,100.2,100.6,-0.4,0.0,0.0,12174.90790897724,100.0,1,1,1109,1109_1110,0.0
2025-08-12 00:32:56,0.0,16.252533980718077,90.63989090709512,76.73884324173744,0,进口浓度,24.5,连微,抽气式东星行测试,,34.133635604288635,58.10241700587054,11.776489853760204,100.2,100.6,-0.4,0.0,0.0,12059.968613133724,100.0,1,1,1111,1111_1112,0.0
2025-08-12 00:35:26,0.0,17.737567232475897,68.09727758304061,68.90228183955355,0,进口浓度,24.5,连微,抽气式东星行测试,,34.38209756858583,60.65061144642673,11.888176678578931,100.2,100.6,-0.4,0.0,0.0,12785.593479106315,100.0,1,1,1113,1113_1114,0.0
2025-08-12 00:35:37,0.0,17.446748040366344,64.20936655733297,71.63454397090706,0,进口浓度,24.5,连微,抽气式东星行测试,,35.976864091106606,57.451292088293805,11.526244444440929,100.2,100.6,-0.4,0.0,0.0,12164.109942604557,100.0,1,1,1113,1113_1114,0.0
2025-08-12 00:38:57,0.0,16.781324047959213,95.54829797640772,70.8583481354725,0,进口浓度,24.5,连微,抽气式东星行测试,,33.05890840136969,58.08433661646374,11.619525896428774,100.2,100.6,-0.4,0.0,0.0,12123.405901132144,100.0,1,1,1115,1115_1116,0.0
2025-08-12 00:40:15,0.0,17.24380620422868,78.59638929796297,72.20801718521962,0,进口浓度,24.5,连微,抽气式东星行测试,,35.51459980765634,57.17217507050555,12.504842906891527,100.2,100.6,-0.4,0.0,0.0,12950.023623320125,100.0,1,1,1115,1115_1116,0.0
2025-08-12 00:42:38,0.0,17.759309904131662,73.58722618118168,68.28742688999758,0,进口浓度,24.5,连微,抽气式东星行测试,,35.77785733918992,55.92498297697252,12.425850465666135,100.2,100.6,-0.4,0.0,0.0,12447.449403147892,100.0,1,1,1117,1117_1118,0.0
