创建时间,企业名称,设备名称,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,处理效率,风量,进口0出口1
2025/7/10 11:54,连微,抽气式东星行测试,0.00,0.01,0.00,10.34,,36.55,51.13,12.74,100.00,100.33,-0.33,0.00,0.00,99.89,12841.92,1
2025/7/10 11:54,连微,抽气式东星行测试,0.00,0.01,0.00,10.39,,36.55,51.18,13.09,100.00,100.33,-0.33,0.00,0.00,99.89,13194.72,1
2025/7/10 11:54,连微,抽气式东星行测试,0.00,0.01,0.00,10.45,,36.53,51.21,12.84,100.00,100.34,-0.34,0.00,0.00,99.89,12942.72,1
2025/7/10 11:53,连微,抽气式东星行测试,0.00,0.01,0.00,10.51,,36.51,51.25,12.79,100.00,100.33,-0.33,0.00,0.00,99.89,12892.32,1
2025/7/10 11:53,连微,抽气式东星行测试,0.00,0.01,0.00,10.51,,36.51,51.32,12.92,100.00,100.33,-0.33,0.00,0.00,99.89,13023.36,1
2025/7/10 11:53,连微,抽气式东星行测试,0.00,0.01,0.00,10.54,,36.50,51.33,12.60,99.90,100.33,-0.43,0.00,0.00,99.89,12700.80,1
2025/7/10 11:53,连微,抽气式东星行测试,0.00,0.01,0.00,10.49,,36.50,51.38,13.14,99.90,100.34,-0.44,0.00,0.00,99.89,13245.12,1
2025/7/10 11:53,连微,抽气式东星行测试,0.10,0.01,0.00,10.39,,36.50,51.43,12.51,100.00,100.33,-0.33,0.00,0.00,99.89,12610.08,1
2025/7/10 11:53,连微,抽气式东星行测试,0.00,0.01,0.00,10.30,,36.50,51.45,13.02,100.00,100.34,-0.34,0.00,0.00,99.89,13124.16,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,10.20,,36.49,51.47,12.68,100.00,100.34,-0.34,0.00,0.00,99.89,12781.44,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,10.10,,36.49,51.47,12.96,99.90,100.33,-0.43,0.00,0.00,99.89,13063.68,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,10.01,,36.49,51.47,13.26,100.00,100.34,-0.34,0.00,0.00,99.89,13366.08,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,9.92,,36.49,51.44,12.43,99.90,100.33,-0.43,0.00,0.00,99.89,12529.44,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,9.83,,36.49,51.44,12.88,100.00,100.33,-0.33,0.00,0.00,99.88,12983.04,1
2025/7/10 11:52,连微,抽气式东星行测试,0.00,0.01,0.00,9.74,,36.48,51.44,13.43,100.00,100.33,-0.33,0.00,0.00,99.88,13537.44,1
2025/7/10 11:51,连微,抽气式东星行测试,0.00,0.01,0.00,9.66,,36.49,51.43,12.96,99.90,100.34,-0.44,0.00,0.00,99.88,13063.68,1
2025/7/10 11:51,连微,抽气式东星行测试,1.00,0.01,0.00,9.57,,36.49,51.43,12.76,100.00,100.34,-0.34,0.00,0.00,99.93,12862.08,1
2025/7/10 11:51,连微,抽气式东星行测试,0.50,0.00,0.00,9.49,,36.50,51.44,12.98,100.00,100.33,-0.33,0.00,0.00,99.95,13083.84,1
2025/7/10 11:51,连微,抽气式东星行测试,0.00,0.00,0.00,9.41,,36.49,51.47,12.85,100.00,100.34,-0.34,0.00,0.00,99.95,12952.80,1
2025/7/10 11:51,连微,抽气式东星行测试,0.00,0.00,0.00,9.33,,36.49,51.47,12.63,99.90,100.33,-0.43,0.00,0.00,99.95,12731.04,1
2025/7/10 11:51,连微,抽气式东星行测试,0.00,0.00,0.00,9.25,,36.49,51.45,13.03,100.00,100.33,-0.33,0.00,0.00,99.95,13134.24,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.00,0.00,9.17,,36.49,51.46,12.40,99.90,100.33,-0.43,0.00,0.00,99.95,12499.20,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.01,0.00,9.09,,36.49,51.47,13.11,99.90,100.34,-0.44,0.00,0.00,99.95,13214.88,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.01,0.00,9.02,,36.49,51.48,12.66,100.00,100.34,-0.34,0.00,0.00,99.94,12761.28,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.01,0.00,8.95,,36.48,51.48,12.59,100.00,100.34,-0.34,0.00,0.00,99.94,12690.72,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.01,0.00,8.87,,36.46,51.52,13.01,100.00,100.34,-0.34,0.00,0.00,99.94,13114.08,1
2025/7/10 11:50,连微,抽气式东星行测试,0.00,0.01,0.00,8.80,,36.46,51.53,13.31,100.00,100.34,-0.34,0.00,0.00,99.94,13416.48,1
2025/7/10 11:49,连微,抽气式东星行测试,0.00,0.01,0.00,8.73,,36.45,51.56,12.95,100.00,100.34,-0.34,0.00,0.00,99.94,13053.60,1
2025/7/10 11:49,连微,抽气式东星行测试,0.00,0.01,0.00,8.66,,36.42,51.59,12.90,100.00,100.34,-0.34,0.00,0.00,99.94,13003.20,1
2025/7/10 11:49,连微,抽气式东星行测试,0.00,0.01,0.00,8.59,,36.40,51.64,13.02,100.00,100.34,-0.34,0.00,0.00,99.94,13124.16,1
2025/7/10 11:49,连微,抽气式东星行测试,0.00,0.01,0.00,8.53,,36.40,51.67,12.91,100.00,100.34,-0.34,0.00,0.00,99.94,13013.28,1
2025/7/10 11:49,连微,抽气式东星行测试,0.00,0.01,0.00,8.46,,36.40,51.70,13.24,100.00,100.34,-0.34,0.00,0.00,99.94,13345.92,1
2025/7/10 11:49,连微,抽气式东星行测试,0.10,0.00,0.00,8.39,,36.40,51.73,12.60,100.00,100.34,-0.34,0.00,0.00,99.94,12700.80,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.33,,36.40,51.71,12.96,100.00,100.34,-0.34,0.00,0.00,99.94,13063.68,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.27,,36.40,51.73,12.79,100.00,100.34,-0.34,0.00,0.00,99.94,12892.32,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.21,,36.39,51.71,12.77,100.00,100.34,-0.34,0.00,0.00,99.94,12872.16,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.14,,36.39,51.71,12.74,100.00,100.34,-0.34,0.00,0.00,99.94,12841.92,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.08,,36.39,51.78,13.05,100.00,100.34,-0.34,0.00,0.00,99.94,13154.40,1
2025/7/10 11:48,连微,抽气式东星行测试,0.00,0.00,0.00,8.02,,36.39,51.79,12.84,100.00,100.34,-0.34,0.00,0.00,99.94,12942.72,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.00,0.00,7.97,,36.39,51.78,13.24,100.00,100.35,-0.35,0.00,0.00,99.94,13345.92,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.00,0.00,7.91,,36.38,51.77,12.80,100.00,100.35,-0.35,0.00,0.00,99.94,12902.40,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.00,0.00,7.85,,36.38,51.76,12.93,100.00,100.35,-0.35,0.00,0.00,99.94,13033.44,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.01,0.00,7.80,,36.37,51.78,13.14,100.00,100.35,-0.35,0.00,0.00,99.94,13245.12,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.01,0.00,7.74,,36.37,51.75,12.79,100.00,100.34,-0.34,0.00,0.00,99.94,12892.32,1
2025/7/10 11:47,连微,抽气式东星行测试,0.00,0.01,0.00,7.69,,36.37,51.73,12.65,100.00,100.35,-0.35,0.00,0.00,99.93,12751.20,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.63,,36.36,51.72,12.75,100.00,100.35,-0.35,0.00,0.00,99.93,12852.00,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.58,,36.37,51.71,13.17,100.00,100.35,-0.35,0.00,0.00,99.93,13275.36,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.53,,36.36,51.72,12.75,100.00,100.35,-0.35,0.00,0.00,99.93,12852.00,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.48,,36.37,51.73,12.54,100.00,100.35,-0.35,0.00,0.00,99.93,12640.32,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.43,,36.36,51.75,13.07,100.00,100.35,-0.35,0.00,0.00,99.93,13174.56,1
2025/7/10 11:46,连微,抽气式东星行测试,0.00,0.01,0.00,7.38,,36.35,51.75,12.77,100.00,100.35,-0.35,0.00,0.00,99.93,12872.16,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.33,,36.36,51.76,13.05,100.00,100.35,-0.35,0.00,0.00,99.93,13154.40,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.28,,36.36,51.69,12.73,100.00,100.35,-0.35,0.00,0.00,99.93,12831.84,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.23,,36.37,51.72,12.74,100.00,100.35,-0.35,0.00,0.00,99.93,12841.92,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.18,,36.37,51.71,13.08,100.00,100.35,-0.35,0.00,0.00,99.93,13184.64,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.14,,36.38,51.70,12.73,100.00,100.35,-0.35,0.00,0.00,99.93,12831.84,1
2025/7/10 11:45,连微,抽气式东星行测试,0.00,0.01,0.00,7.09,,36.37,51.69,12.85,100.00,100.35,-0.35,0.00,0.00,99.92,12952.80,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,7.04,,36.37,51.71,13.01,100.00,100.35,-0.35,0.00,0.00,99.92,13114.08,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,7.00,,36.35,51.72,12.60,100.00,100.35,-0.35,0.00,0.00,99.92,12700.80,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,6.95,,36.34,51.76,12.99,100.00,100.35,-0.35,0.00,0.00,99.92,13093.92,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,6.91,,36.36,51.76,13.04,100.00,100.35,-0.35,0.00,0.00,99.92,13144.32,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,6.87,,36.37,51.71,12.77,100.00,100.35,-0.35,0.00,0.00,99.92,12872.16,1
2025/7/10 11:44,连微,抽气式东星行测试,0.00,0.01,0.00,6.82,,36.34,51.69,12.98,100.00,100.35,-0.35,0.00,0.00,99.92,13083.84,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.78,,36.35,51.67,12.54,100.00,100.35,-0.35,0.00,0.00,99.92,12640.32,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.74,,36.35,51.65,13.10,100.00,100.35,-0.35,0.00,0.00,99.92,13204.80,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.70,,36.35,51.65,12.93,100.00,100.35,-0.35,0.00,0.00,99.92,13033.44,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.66,,36.36,51.68,12.60,100.00,100.35,-0.35,0.00,0.00,99.91,12700.80,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.62,,36.35,51.70,13.07,100.00,100.35,-0.35,0.00,0.00,99.91,13174.56,1
2025/7/10 11:43,连微,抽气式东星行测试,0.00,0.01,0.00,6.58,,36.35,51.70,13.09,100.00,100.35,-0.35,0.00,0.00,99.91,13194.72,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.54,,36.36,51.74,12.67,100.00,100.35,-0.35,0.00,0.00,99.91,12771.36,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.50,,36.36,51.77,12.93,100.00,100.35,-0.35,0.00,0.00,99.91,13033.44,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.46,,36.34,51.78,12.68,100.00,100.35,-0.35,0.00,0.00,99.91,12781.44,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.42,,36.33,51.80,12.90,100.00,100.35,-0.35,0.00,0.00,99.91,13003.20,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.38,,36.34,51.89,12.49,100.00,100.35,-0.35,0.00,0.00,99.91,12589.92,1
2025/7/10 11:42,连微,抽气式东星行测试,0.00,0.01,0.00,6.35,,36.32,51.92,12.49,100.00,100.35,-0.35,0.00,0.00,99.91,12589.92,1
2025/7/10 11:41,连微,抽气式东星行测试,0.00,0.01,0.00,6.31,,36.32,51.91,12.67,100.00,100.35,-0.35,0.00,0.00,99.91,12771.36,1
2025/7/10 11:41,连微,抽气式东星行测试,0.00,0.01,0.00,6.27,,36.32,51.95,12.95,100.00,100.35,-0.35,0.00,0.00,99.90,13053.60,1
2025/7/10 11:41,连微,抽气式东星行测试,0.00,0.01,0.00,6.24,,36.33,51.98,12.67,100.00,100.35,-0.35,0.00,0.00,99.90,12771.36,1
2025/7/10 11:41,连微,抽气式东星行测试,0.00,0.01,0.00,6.20,,36.35,52.03,12.93,100.00,100.35,-0.35,0.00,0.00,99.90,13033.44,1
2025/7/10 11:41,连微,抽气式东星行测试,0.00,0.01,0.00,6.17,,36.36,52.05,13.07,100.00,100.35,-0.35,0.00,0.00,99.90,13174.56,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,6.13,,36.37,52.02,12.74,100.00,100.36,-0.36,0.00,0.00,99.90,12841.92,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,6.10,,36.37,52.05,12.69,100.00,100.35,-0.35,0.00,0.00,99.90,12791.52,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,6.07,,36.36,52.07,13.05,100.00,100.35,-0.35,0.00,0.00,99.90,13154.40,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,6.03,,36.38,52.06,12.98,100.00,100.35,-0.35,0.00,0.00,99.90,13083.84,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,6.00,,36.38,52.08,12.90,100.00,100.35,-0.35,0.00,0.00,99.89,13003.20,1
2025/7/10 11:40,连微,抽气式东星行测试,0.00,0.01,0.00,5.97,,36.38,52.09,12.66,100.00,100.35,-0.35,0.00,0.00,99.89,12761.28,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.93,,36.39,52.15,12.87,100.00,100.35,-0.35,0.00,0.00,99.89,12972.96,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.90,,36.37,52.17,12.94,100.00,100.35,-0.35,0.00,0.00,99.89,13043.52,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.87,,36.38,52.20,13.04,100.00,100.35,-0.35,0.00,0.00,99.89,13144.32,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.84,,36.39,52.25,13.24,100.00,100.35,-0.35,0.00,0.00,99.89,13345.92,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.81,,36.39,52.28,12.87,100.00,100.35,-0.35,0.00,0.00,99.89,12972.96,1
2025/7/10 11:39,连微,抽气式东星行测试,0.00,0.01,0.00,5.78,,36.39,52.28,12.75,100.00,100.35,-0.35,0.00,0.00,99.89,12852.00,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.75,,36.40,52.20,12.74,100.00,100.35,-0.35,0.00,0.00,99.88,12841.92,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.72,,36.40,52.14,13.13,100.00,100.35,-0.35,0.00,0.00,99.88,13235.04,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.69,,36.40,52.14,12.86,100.00,100.35,-0.35,0.00,0.00,99.88,12962.88,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.66,,36.40,52.15,12.98,100.00,100.35,-0.35,0.00,0.00,99.88,13083.84,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.63,,36.40,52.21,12.92,100.00,100.35,-0.35,0.00,0.00,99.88,13023.36,1
2025/7/10 11:38,连微,抽气式东星行测试,0.00,0.01,0.00,5.60,,36.41,52.34,12.88,100.00,100.35,-0.35,0.00,0.00,99.88,12983.04,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.57,,36.41,52.36,12.78,100.00,100.35,-0.35,0.00,0.00,99.87,12882.24,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.54,,36.42,52.37,12.99,100.00,100.35,-0.35,0.00,0.00,99.87,13093.92,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.51,,36.42,52.40,12.98,100.00,100.35,-0.35,0.00,0.00,99.87,13083.84,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.49,,36.44,52.54,12.92,100.00,100.35,-0.35,0.00,0.00,99.87,13023.36,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.46,,36.45,52.57,12.62,100.00,100.35,-0.35,0.00,0.00,99.87,12720.96,1
2025/7/10 11:37,连微,抽气式东星行测试,0.00,0.01,0.00,5.43,,36.47,52.58,13.07,100.00,100.36,-0.36,0.00,0.00,99.87,13174.56,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.40,,36.46,52.58,13.15,100.00,100.35,-0.35,0.00,0.00,99.87,13255.20,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.38,,36.46,52.57,13.17,100.00,100.35,-0.35,0.00,0.00,99.86,13275.36,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.35,,36.47,52.58,12.94,100.00,100.35,-0.35,0.00,0.00,99.86,13043.52,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.33,,36.46,52.63,12.69,100.00,100.36,-0.36,0.00,0.00,99.86,12791.52,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.30,,36.45,52.67,12.96,100.00,100.36,-0.36,0.00,0.00,99.86,13063.68,1
2025/7/10 11:36,连微,抽气式东星行测试,0.00,0.01,0.00,5.27,,36.46,52.65,13.07,100.00,100.36,-0.36,0.00,0.00,99.86,13174.56,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.25,,36.48,52.65,12.83,100.00,100.36,-0.36,0.00,0.00,99.86,12932.64,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.22,,36.47,52.66,12.75,100.00,100.36,-0.36,0.00,0.00,99.85,12852.00,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.20,,36.48,52.63,12.80,100.00,100.36,-0.36,0.00,0.00,99.85,12902.40,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.17,,36.48,52.64,12.92,100.00,100.36,-0.36,0.00,0.00,99.85,13023.36,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.15,,36.49,52.63,12.79,100.00,100.36,-0.36,0.00,0.00,99.85,12892.32,1
2025/7/10 11:35,连微,抽气式东星行测试,0.00,0.01,0.00,5.13,,36.49,52.65,12.69,100.00,100.36,-0.36,0.00,0.00,99.85,12791.52,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,5.10,,36.49,52.69,12.89,100.00,100.36,-0.36,0.00,0.00,99.84,12993.12,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,5.08,,36.49,52.73,12.74,100.00,100.36,-0.36,0.00,0.00,99.84,12841.92,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,5.05,,36.48,52.75,12.75,100.00,100.36,-0.36,0.00,0.00,99.84,12852.00,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,5.03,,36.48,52.79,13.03,100.00,100.36,-0.36,0.00,0.00,99.84,13134.24,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,5.01,,36.47,52.79,12.92,100.00,100.36,-0.36,0.00,0.00,99.84,13023.36,1
2025/7/10 11:34,连微,抽气式东星行测试,0.00,0.01,0.00,4.99,,36.46,52.84,12.63,100.00,100.36,-0.36,0.00,0.00,99.83,12731.04,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.96,,36.48,52.85,13.02,100.00,100.36,-0.36,0.00,0.00,99.83,13124.16,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.94,,36.47,52.86,13.02,100.00,100.37,-0.37,0.00,0.00,99.83,13124.16,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.92,,36.46,52.86,12.78,100.00,100.36,-0.36,0.00,0.00,99.83,12882.24,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.90,,36.46,52.86,12.79,100.00,100.37,-0.37,0.00,0.00,99.82,12892.32,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.87,,36.46,52.84,12.98,100.00,100.37,-0.37,0.00,0.00,99.82,13083.84,1
2025/7/10 11:33,连微,抽气式东星行测试,0.00,0.01,0.00,4.85,,36.46,52.86,13.11,100.00,100.36,-0.36,0.00,0.00,99.82,13214.88,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.83,,36.46,52.88,12.82,100.00,100.36,-0.36,0.00,0.00,99.82,12922.56,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.81,,36.45,52.84,12.69,100.00,100.36,-0.36,0.00,0.00,99.81,12791.52,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.79,,36.46,52.80,12.60,100.00,100.36,-0.36,0.00,0.00,99.81,12700.80,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.77,,36.45,52.84,13.05,100.00,100.37,-0.37,0.00,0.00,99.81,13154.40,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.75,,36.45,52.85,12.38,100.00,100.36,-0.36,0.00,0.00,99.81,12479.04,1
2025/7/10 11:32,连微,抽气式东星行测试,0.00,0.01,0.00,4.73,,36.43,52.81,13.11,100.00,100.36,-0.36,0.00,0.00,99.80,13214.88,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.71,,36.42,52.81,12.50,100.00,100.36,-0.36,0.00,0.00,99.80,12600.00,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.69,,36.41,52.82,12.73,100.00,100.36,-0.36,0.00,0.00,99.80,12831.84,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.67,,36.40,52.83,12.59,100.00,100.36,-0.36,0.00,0.00,99.80,12690.72,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.65,,36.41,52.81,12.78,100.00,100.36,-0.36,0.00,0.00,99.79,12882.24,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.63,,36.40,52.80,12.71,100.00,100.36,-0.36,0.00,0.00,99.79,12811.68,1
2025/7/10 11:31,连微,抽气式东星行测试,0.00,0.01,0.00,4.61,,36.40,52.78,12.92,100.00,100.36,-0.36,0.00,0.00,99.79,13023.36,1
2025/7/10 11:30,连微,抽气式东星行测试,0.00,0.01,0.00,4.59,,36.40,52.76,13.00,100.00,100.35,-0.35,0.00,0.00,99.78,13104.00,1
2025/7/10 11:30,连微,抽气式东星行测试,0.00,0.01,0.00,4.57,,36.40,52.74,12.98,100.00,100.36,-0.36,0.00,0.00,99.78,13083.84,1
2025/7/10 11:30,连微,抽气式东星行测试,0.00,0.01,0.00,4.55,,36.40,52.71,12.96,100.00,100.36,-0.36,0.00,0.00,99.78,13063.68,1
2025/7/10 11:30,连微,抽气式东星行测试,0.00,0.01,0.00,4.53,,36.40,52.66,12.78,100.00,100.36,-0.36,0.00,0.00,99.78,12882.24,1
2025/7/10 11:30,连微,抽气式东星行测试,0.00,0.01,0.00,4.51,,36.40,52.63,12.68,100.00,100.36,-0.36,0.00,0.00,99.77,12781.44,1
2025/7/10 11:30,连微,抽气式东星行测试,0.50,0.01,0.00,4.49,,36.39,52.60,12.59,100.00,100.36,-0.36,0.00,0.00,99.88,12690.72,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.47,,36.39,52.57,12.85,100.00,100.36,-0.36,0.00,0.00,99.88,12952.80,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.46,,36.39,52.54,12.72,100.00,100.36,-0.36,0.00,0.00,99.88,12821.76,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.44,,36.40,52.48,12.99,100.00,100.36,-0.36,0.00,0.00,99.88,13093.92,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.42,,36.40,52.48,12.91,100.00,100.36,-0.36,0.00,0.00,99.88,13013.28,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.40,,36.40,52.41,12.61,100.00,100.36,-0.36,0.00,0.00,99.88,12710.88,1
2025/7/10 11:29,连微,抽气式东星行测试,0.00,0.01,0.00,4.38,,36.40,52.39,12.67,100.00,100.35,-0.35,0.00,0.00,99.87,12771.36,1
2025/7/10 11:28,连微,抽气式东星行测试,0.00,0.01,0.00,4.37,,36.40,52.31,12.67,100.00,100.36,-0.36,0.00,0.00,99.87,12771.36,1
2025/7/10 11:28,连微,抽气式东星行测试,0.00,0.01,0.00,4.35,,36.39,52.26,12.48,100.00,100.36,-0.36,0.00,0.00,99.87,12579.84,1
2025/7/10 11:28,连微,抽气式东星行测试,0.00,0.01,0.00,4.33,,36.40,52.26,12.84,100.00,100.36,-0.36,0.00,0.00,99.87,12942.72,1
2025/7/10 11:28,连微,抽气式东星行测试,0.00,0.01,0.00,4.32,,36.39,52.22,12.95,100.00,100.36,-0.36,0.00,0.00,99.87,13053.60,1
2025/7/10 11:28,连微,抽气式东星行测试,0.00,0.01,0.00,4.30,,36.40,52.09,12.74,100.00,100.35,-0.35,0.00,0.00,99.86,12841.92,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.28,,36.40,52.07,12.89,100.00,100.35,-0.35,0.00,0.00,99.86,12993.12,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.26,,36.40,52.05,12.84,100.00,100.35,-0.35,0.00,0.00,99.86,12942.72,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.25,,36.40,52.06,12.71,100.00,100.35,-0.35,0.00,0.00,99.86,12811.68,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.23,,36.39,52.02,13.09,100.00,100.35,-0.35,0.00,0.00,99.85,13194.72,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.22,,36.39,52.00,13.00,100.00,100.35,-0.35,0.00,0.00,99.85,13104.00,1
2025/7/10 11:27,连微,抽气式东星行测试,0.00,0.01,0.00,4.20,,36.39,51.98,12.73,100.00,100.35,-0.35,0.00,0.00,99.85,12831.84,1
