创建时间,企业名称,设备名称,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,处理效率,风量,进口0出口1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.54,12.86,99.90,100.27,-0.37,0.00,0.00,,12962.88,1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.56,12.61,99.90,100.27,-0.37,0.00,0.00,,12710.88,1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.60,12.40,99.90,100.26,-0.36,0.00,0.00,,12499.20,1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.11,57.66,12.49,99.90,100.27,-0.37,0.00,0.00,,12589.92,1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.13,57.64,12.95,99.90,100.27,-0.37,0.00,0.00,,13053.60,1
2025/7/11 14:15,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.63,12.78,99.90,100.27,-0.37,0.00,0.00,,12882.24,1
2025/7/11 14:14,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.66,13.03,99.90,100.27,-0.37,0.00,0.00,,13134.24,1
2025/7/11 14:14,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.14,57.64,13.00,99.90,100.27,-0.37,0.00,0.00,,13104.00,1
2025/7/11 14:14,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.62,12.51,99.90,100.27,-0.37,0.00,0.00,,12610.08,1
2025/7/11 14:14,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.11,57.65,13.08,99.90,100.27,-0.37,0.00,0.00,,13184.64,1
2025/7/11 14:14,连微,抽气式东星行测试,0.00,0.09,0.00,0.01,,36.11,57.65,12.91,99.90,100.27,-0.37,0.00,0.00,,13013.28,1
2025/7/11 14:13,连微,抽气式东星行测试,1.40,0.06,0.00,0.01,,36.11,57.65,12.78,99.90,100.27,-0.37,0.00,0.00,,12882.24,1
2025/7/11 14:13,连微,抽气式东星行测试,0.00,0.06,0.00,0.01,,36.12,57.63,12.69,99.90,100.27,-0.37,0.00,0.00,,12791.52,1
2025/7/11 14:13,连微,抽气式东星行测试,0.00,0.06,0.00,0.01,,36.12,57.63,12.86,99.90,100.27,-0.37,0.00,0.00,,12962.88,1
2025/7/11 14:13,连微,抽气式东星行测试,0.00,0.06,0.00,0.01,,36.12,57.63,12.91,99.90,100.27,-0.37,0.00,0.00,,13013.28,1
2025/7/11 14:13,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.10,57.67,12.46,99.90,100.27,-0.37,0.00,0.00,,12559.68,1
2025/7/11 14:13,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.12,57.68,12.82,99.90,100.27,-0.37,0.00,0.00,,12922.56,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.68,13.02,99.90,100.27,-0.37,0.00,0.00,,13124.16,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.69,12.78,99.90,100.27,-0.37,0.00,0.00,,12882.24,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.70,12.95,99.90,100.27,-0.37,0.00,0.00,,13053.60,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.07,0.00,0.01,,36.11,57.75,12.74,99.90,100.27,-0.37,0.00,0.00,,12841.92,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.10,57.73,12.88,99.90,100.27,-0.37,0.00,0.00,,12983.04,1
2025/7/11 14:12,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.75,12.84,99.90,100.27,-0.37,0.00,0.00,,12942.72,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.78,12.82,99.90,100.27,-0.37,0.00,0.00,,12922.56,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.72,12.88,99.90,100.27,-0.37,0.00,0.00,,12983.04,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.12,57.73,12.89,99.90,100.27,-0.37,0.00,0.00,,12993.12,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.09,0.00,0.02,,36.13,57.71,12.47,99.90,100.27,-0.37,0.00,0.00,,12569.76,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.09,0.00,0.02,,36.13,57.68,12.94,99.90,100.27,-0.37,0.00,0.00,,13043.52,1
2025/7/11 14:11,连微,抽气式东星行测试,0.00,0.09,0.00,0.02,,36.12,57.64,12.94,99.90,100.27,-0.37,0.00,0.00,,13043.52,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.09,0.00,0.02,,36.12,57.63,12.92,99.90,100.27,-0.37,0.00,0.00,,13023.36,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.10,0.00,0.02,,36.12,57.66,12.80,99.90,100.27,-0.37,0.00,0.00,,12902.40,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.10,0.00,0.02,,36.11,57.65,12.71,99.90,100.27,-0.37,0.00,0.00,,12811.68,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.10,0.00,0.02,,36.11,57.63,12.76,99.90,100.27,-0.37,0.00,0.00,,12862.08,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.11,0.00,0.02,,36.13,57.59,13.07,99.90,100.27,-0.37,0.00,0.00,,13174.56,1
2025/7/11 14:10,连微,抽气式东星行测试,0.00,0.11,0.00,0.02,,36.15,57.56,12.89,99.90,100.27,-0.37,0.00,0.00,,12993.12,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.12,0.00,0.02,,36.16,57.55,12.53,99.90,100.27,-0.37,0.00,0.00,,12630.24,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.12,0.00,0.02,,36.17,57.54,12.94,99.90,100.28,-0.38,0.00,0.00,,13043.52,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.12,0.00,0.02,,36.17,57.56,13.05,99.90,100.27,-0.37,0.00,0.00,,13154.40,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.13,0.00,0.02,,36.18,57.58,12.61,99.90,100.27,-0.37,0.00,0.00,,12710.88,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.14,0.00,0.02,,36.18,57.60,12.91,99.90,100.28,-0.38,0.00,0.00,,13013.28,1
2025/7/11 14:09,连微,抽气式东星行测试,0.00,0.14,0.00,0.02,,36.18,57.63,12.93,99.90,100.27,-0.37,0.00,0.00,,13033.44,1
2025/7/11 14:08,连微,抽气式东星行测试,0.00,0.15,0.00,0.02,,36.18,57.63,12.69,99.90,100.27,-0.37,0.00,0.00,,12791.52,1
2025/7/11 14:08,连微,抽气式东星行测试,0.00,0.16,0.00,0.02,,36.19,57.62,12.68,99.90,100.28,-0.38,0.00,0.00,,12781.44,1
2025/7/11 14:08,连微,抽气式东星行测试,2.70,0.02,0.00,0.02,,36.18,57.62,12.85,99.90,100.28,-0.38,0.00,0.00,,12952.80,1
2025/7/11 14:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.16,57.63,12.95,99.90,100.28,-0.38,0.00,0.00,,13053.60,1
2025/7/11 14:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.16,57.64,12.70,99.90,100.28,-0.38,0.00,0.00,,12801.60,1
2025/7/11 14:08,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.16,57.64,12.76,99.90,100.28,-0.38,0.00,0.00,,12862.08,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.14,57.66,12.83,99.90,100.28,-0.38,0.00,0.00,,12932.64,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.18,57.69,12.99,99.90,100.28,-0.38,0.00,0.00,,13093.92,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.02,0.00,0.02,,36.17,57.71,12.75,99.90,100.28,-0.38,0.00,0.00,,12852.00,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.03,0.00,0.01,,36.17,57.75,12.74,99.90,100.28,-0.38,0.00,0.00,,12841.92,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.03,0.00,0.01,,36.15,57.77,13.05,99.90,100.28,-0.38,0.00,0.00,,13154.40,1
2025/7/11 14:07,连微,抽气式东星行测试,0.00,0.03,0.00,0.01,,36.16,57.79,12.83,99.90,100.28,-0.38,0.00,0.00,,12932.64,1
2025/7/11 14:06,连微,抽气式东星行测试,0.00,0.04,0.00,0.01,,36.17,57.81,12.57,99.90,100.28,-0.38,0.00,0.00,,12670.56,1
2025/7/11 14:06,连微,抽气式东星行测试,0.00,0.04,0.00,0.01,,36.17,57.80,12.96,99.90,100.28,-0.38,0.00,0.00,,13063.68,1
2025/7/11 14:06,连微,抽气式东星行测试,0.00,0.05,0.00,0.01,,36.18,57.82,13.09,99.90,100.28,-0.38,0.00,0.00,,13194.72,1
2025/7/11 14:06,连微,抽气式东星行测试,0.00,0.06,0.00,0.01,,36.18,57.81,13.03,99.90,100.28,-0.38,0.00,0.00,,13134.24,1
2025/7/11 14:06,连微,抽气式东星行测试,0.00,0.08,0.00,0.01,,36.18,57.91,13.16,99.90,100.28,-0.38,0.00,0.00,,13265.28,1
2025/7/11 14:06,连微,抽气式东星行测试,0.30,0.00,0.00,0.01,,36.18,57.92,12.85,99.90,100.28,-0.38,0.00,0.00,100.00,12952.80,1
2025/7/11 14:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.16,57.97,12.75,99.90,100.28,-0.38,0.00,0.00,100.00,12852.00,1
2025/7/11 14:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.16,58.02,13.03,99.90,100.28,-0.38,0.00,0.00,100.00,13134.24,1
2025/7/11 14:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.14,58.06,12.87,99.90,100.27,-0.37,0.00,0.00,100.00,12972.96,1
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.12,58.15,13.06,99.90,100.28,-0.38,0.00,0.00,100.00,13164.48,0
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.12,58.18,12.95,99.90,100.28,-0.38,0.00,0.00,100.00,13053.60,0
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.11,58.24,12.82,99.90,100.28,-0.38,0.00,0.00,100.00,12922.56,0
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.11,58.26,13.02,99.90,100.28,-0.38,0.00,0.00,100.00,13124.16,0
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.28,13.18,99.90,100.28,-0.38,0.00,0.00,100.00,13285.44,0
2025/7/11 14:04,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.28,13.12,99.90,100.28,-0.38,0.00,0.00,100.00,13224.96,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.31,12.62,99.90,100.28,-0.38,0.00,0.00,100.00,12720.96,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.35,13.28,99.90,100.28,-0.38,0.00,0.00,100.00,13386.24,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.42,12.80,99.90,100.28,-0.38,0.00,0.00,100.00,12902.40,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.42,12.92,99.90,100.28,-0.38,0.00,0.00,100.00,13023.36,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.42,12.84,99.90,100.28,-0.38,0.00,0.00,100.00,12942.72,0
2025/7/11 14:03,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.39,13.07,99.90,100.28,-0.38,0.00,0.00,100.00,13174.56,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.38,12.61,99.90,100.28,-0.38,0.00,0.00,100.00,12710.88,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.34,12.85,99.90,100.28,-0.38,0.00,0.00,100.00,12952.80,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.10,58.31,12.99,99.90,100.28,-0.38,0.00,0.00,100.00,13093.92,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.35,12.60,99.90,100.29,-0.39,0.00,0.00,100.00,12700.80,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.34,12.44,99.90,100.29,-0.39,0.00,0.00,100.00,12539.52,0
2025/7/11 14:02,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.32,13.12,99.90,100.29,-0.39,0.00,0.00,100.00,13224.96,0
2025/7/11 14:01,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.34,13.35,99.90,100.29,-0.39,0.00,0.00,100.00,13456.80,0
2025/7/11 14:01,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.36,12.76,99.90,100.29,-0.39,0.00,0.00,100.00,12862.08,0
2025/7/11 14:01,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.09,58.38,13.23,99.90,100.29,-0.39,0.00,0.00,100.00,13335.84,0
2025/7/11 14:01,连微,抽气式东星行测试,0.00,0.00,0.30,0.02,,36.09,58.40,12.83,99.90,100.28,-0.38,0.00,0.00,100.00,12932.64,0
2025/7/11 14:01,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.40,12.77,99.90,100.29,-0.39,0.00,0.00,100.00,12872.16,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.45,12.98,99.90,100.28,-0.38,0.00,0.00,100.00,13083.84,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.48,12.75,99.90,100.28,-0.38,0.00,0.00,100.00,12852.00,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.51,13.03,99.90,100.28,-0.38,0.00,0.00,100.00,13134.24,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.59,12.40,99.90,100.28,-0.38,0.00,0.00,100.00,12499.20,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.61,12.87,99.90,100.28,-0.38,0.00,0.00,100.00,12972.96,0
2025/7/11 14:00,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.68,12.66,99.90,100.29,-0.39,0.00,0.00,100.00,12761.28,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.71,12.77,99.90,100.29,-0.39,0.00,0.00,100.00,12872.16,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.73,12.92,99.90,100.28,-0.38,0.00,0.00,100.00,13023.36,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.72,12.90,99.90,100.28,-0.38,0.00,0.00,100.00,13003.20,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.73,12.71,99.90,100.28,-0.38,0.00,0.00,100.00,12811.68,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.74,12.95,99.90,100.29,-0.39,0.00,0.00,100.00,13053.60,0
2025/7/11 13:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.72,12.91,99.90,100.29,-0.39,0.00,0.00,100.00,13013.28,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.09,58.73,13.32,99.90,100.29,-0.39,0.00,0.00,100.00,13426.56,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.07,58.74,12.72,99.90,100.29,-0.39,0.00,0.00,100.00,12821.76,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.08,58.76,12.81,99.90,100.29,-0.39,0.00,0.00,100.00,12912.48,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.05,58.76,12.62,99.90,100.29,-0.39,0.00,0.00,100.00,12720.96,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.06,58.78,12.90,99.90,100.29,-0.39,0.00,0.00,100.00,13003.20,0
2025/7/11 13:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,36.03,58.78,12.65,99.90,100.29,-0.39,0.00,0.00,100.00,12751.20,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,1.60,0.01,,36.03,58.77,12.90,99.90,100.29,-0.39,0.00,0.00,100.00,13003.20,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,0.10,0.01,,36.03,58.75,12.93,99.90,100.29,-0.39,0.00,0.00,100.00,13033.44,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.72,12.89,99.90,100.29,-0.39,0.00,0.00,100.00,12993.12,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.71,12.66,99.90,100.29,-0.39,0.00,0.00,100.00,12761.28,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.01,58.69,13.04,99.90,100.29,-0.39,0.00,0.00,100.00,13144.32,0
2025/7/11 13:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.01,58.69,12.71,99.90,100.29,-0.39,0.00,0.00,100.00,12811.68,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.65,13.14,99.90,100.29,-0.39,0.00,0.00,100.00,13245.12,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.01,58.63,13.23,99.90,100.29,-0.39,0.00,0.00,100.00,13335.84,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.62,12.95,99.90,100.29,-0.39,0.00,0.00,100.00,13053.60,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.62,13.05,99.90,100.29,-0.39,0.00,0.00,100.00,13154.40,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.61,12.60,99.90,100.29,-0.39,0.00,0.00,100.00,12700.80,0
2025/7/11 13:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.60,13.06,99.90,100.29,-0.39,0.00,0.00,100.00,13164.48,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.60,12.91,99.90,100.29,-0.39,0.00,0.00,100.00,13013.28,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.05,58.60,12.89,99.90,100.29,-0.39,0.00,0.00,100.00,12993.12,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.06,58.60,12.92,99.90,100.29,-0.39,0.00,0.00,100.00,13023.36,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.05,58.59,12.77,99.90,100.29,-0.39,0.00,0.00,100.00,12872.16,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.07,58.62,12.83,99.90,100.29,-0.39,0.00,0.00,100.00,12932.64,0
2025/7/11 13:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.05,58.64,13.08,99.90,100.30,-0.40,0.00,0.00,100.00,13184.64,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.04,58.66,12.82,99.90,100.30,-0.40,0.00,0.00,100.00,12922.56,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.05,58.65,12.85,99.90,100.30,-0.40,0.00,0.00,100.00,12952.80,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.05,58.71,12.47,99.90,100.30,-0.40,0.00,0.00,100.00,12569.76,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.02,58.75,12.93,99.90,100.30,-0.40,0.00,0.00,100.00,13033.44,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.01,58.77,12.93,99.90,100.30,-0.40,0.00,0.00,100.00,13033.44,0
2025/7/11 13:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.79,12.79,99.90,100.30,-0.40,0.00,0.00,100.00,12892.32,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.83,12.53,99.90,100.30,-0.40,0.00,0.00,100.00,12630.24,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.85,12.35,99.90,100.30,-0.40,0.00,0.00,100.00,12448.80,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.86,13.23,99.90,100.30,-0.40,0.00,0.00,100.00,13335.84,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.91,12.91,99.90,100.30,-0.40,0.00,0.00,100.00,13013.28,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.92,12.85,99.90,100.30,-0.40,0.00,0.00,100.00,12952.80,0
2025/7/11 13:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,36.00,58.93,12.45,99.90,100.30,-0.40,0.00,0.00,100.00,12549.60,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.93,12.63,99.90,100.30,-0.40,0.00,0.00,100.00,12731.04,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.89,13.08,99.90,100.30,-0.40,0.00,0.00,100.00,13184.64,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.89,12.78,99.90,100.30,-0.40,0.00,0.00,100.00,12882.24,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.86,12.79,99.90,100.30,-0.40,0.00,0.00,100.00,12892.32,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.85,13.08,99.90,100.30,-0.40,0.00,0.00,100.00,13184.64,0
2025/7/11 13:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.87,12.78,99.90,100.30,-0.40,0.00,0.00,100.00,12882.24,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.82,12.80,99.90,100.30,-0.40,0.00,0.00,100.00,12902.40,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.98,58.80,12.78,99.90,100.30,-0.40,0.00,0.00,100.00,12882.24,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.99,58.77,12.72,99.90,100.30,-0.40,0.00,0.00,100.00,12821.76,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.98,58.79,12.92,99.90,100.30,-0.40,0.00,0.00,100.00,13023.36,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.98,58.78,12.81,99.90,100.32,-0.42,0.00,0.00,100.00,12912.48,0
2025/7/11 13:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.98,58.83,12.96,99.90,100.30,-0.40,0.00,0.00,100.00,13063.68,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.97,58.85,12.63,99.90,100.30,-0.40,0.00,0.00,100.00,12731.04,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.97,58.83,13.06,99.90,100.30,-0.40,0.00,0.00,100.00,13164.48,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.95,58.82,13.20,99.90,100.30,-0.40,0.00,0.00,100.00,13305.60,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.97,58.81,13.13,99.90,100.30,-0.40,0.00,0.00,100.00,13235.04,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.97,58.82,12.69,99.90,100.29,-0.39,0.00,0.00,100.00,12791.52,0
2025/7/11 13:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.95,58.82,12.74,99.90,100.30,-0.40,0.00,0.00,100.00,12841.92,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.93,58.81,12.48,99.90,100.30,-0.40,0.00,0.00,100.00,12579.84,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.92,58.84,13.08,99.90,100.30,-0.40,0.00,0.00,100.00,13184.64,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.93,58.86,12.68,99.90,100.30,-0.40,0.00,0.00,100.00,12781.44,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.91,58.85,12.90,99.90,100.31,-0.41,0.00,0.00,100.00,13003.20,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.90,58.87,12.75,99.90,100.31,-0.41,0.00,0.00,100.00,12852.00,0
2025/7/11 13:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.90,58.87,12.46,99.90,100.31,-0.41,0.00,0.00,100.00,12559.68,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.90,58.92,12.86,99.90,100.31,-0.41,0.00,0.00,100.00,12962.88,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.90,58.94,12.92,99.90,100.31,-0.41,0.00,0.00,100.00,13023.36,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.89,58.96,13.09,99.90,100.31,-0.41,0.00,0.00,100.00,13194.72,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.89,58.99,12.70,99.90,100.31,-0.41,0.00,0.00,100.00,12801.60,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.86,59.00,12.67,99.90,100.31,-0.41,0.00,0.00,100.00,12771.36,0
2025/7/11 13:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.84,59.02,12.60,99.90,100.31,-0.41,0.00,0.00,100.00,12700.80,0
2025/7/11 13:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.81,59.05,12.67,99.90,100.31,-0.41,0.00,0.00,100.00,12771.36,0
2025/7/11 13:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.81,59.02,12.41,99.90,100.31,-0.41,0.00,0.00,100.00,12509.28,0
