时间,炉号,预警/报警类型,预警/报警事件
2025-05-29 13:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 13:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 13:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 13:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 13:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 13:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 13:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 13:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 14:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 14:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 14:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 14:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 14:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 14:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 14:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 15:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 15:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 15:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 15:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 15:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 15:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 15:26:00,2,预警,焚烧炉出口氧含量偏高
