时间,炉号,预警/报警类型,预警/报警事件
2025-05-23 12:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:05:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:10:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:15:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 12:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:20:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:25:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:30:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:35:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:40:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:45:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:50:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:55:00,1,预警,瞬时低炉温焚烧
2025-05-23 12:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 12:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 12:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 12:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 12:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 12:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:00:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:00:00,1,预警,烟气中一氧化碳（CO）浓度较高
2025-05-23 13:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:05:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:10:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:15:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:20:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:25:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:30:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:35:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:40:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:45:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:50:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:55:00,1,预警,瞬时低炉温焚烧
2025-05-23 13:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 13:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 13:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 13:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 13:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 13:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 13:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:00:00,1,预警,烟气中一氧化碳（CO）浓度较高
2025-05-23 14:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:00:00,1,预警,瞬时低炉温焚烧
2025-05-23 14:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:05:00,1,预警,瞬时低炉温焚烧
2025-05-23 14:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:10:00,1,预警,瞬时低炉温焚烧
2025-05-23 14:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:15:00,1,预警,瞬时低炉温焚烧
2025-05-23 14:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:20:00,1,预警,瞬时低炉温焚烧
2025-05-23 14:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-23 14:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-23 14:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-23 14:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-23 14:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-23 14:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-23 14:22:00,3,预警,焚烧炉出口氧含量偏高
