时间,炉号,预警/报警类型,预警/报警事件
2025-06-01 14:08:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:08:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 14:08:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:08:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:10:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:10:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:10:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 14:10:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:10:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:10:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:10:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:12:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:12:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:12:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:12:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:12:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 14:12:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:14:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:14:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 14:14:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:14:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:14:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:14:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:15:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:16:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:16:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:16:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:16:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:16:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:18:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:18:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:18:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:18:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:18:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:20:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:20:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:20:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:20:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:20:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:20:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:22:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:22:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:22:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:22:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:24:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:24:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:24:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:24:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:24:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:25:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:26:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:26:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:26:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:26:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:26:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:28:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:28:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:28:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:28:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:28:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:30:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:30:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:30:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:30:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:30:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:30:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:32:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:32:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:32:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:32:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:32:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:34:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:34:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:34:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:34:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:34:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:35:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:36:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:36:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:36:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:36:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:36:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:38:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:38:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:38:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:38:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:38:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:40:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:40:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:40:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:40:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:40:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:40:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:42:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:42:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:42:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:42:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:42:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:44:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:44:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:44:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:44:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:44:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:45:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:46:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:46:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:46:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:46:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:46:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:48:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:48:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:48:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:48:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:48:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:50:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:50:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:50:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:50:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:50:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:50:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:52:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:52:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:52:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:52:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:52:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:54:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:54:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:54:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:54:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:54:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:55:00,3,预警,瞬时低炉温焚烧
2025-06-01 14:56:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:56:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:56:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:56:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 14:56:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:58:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 14:58:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 14:58:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 14:58:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 14:58:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:00:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:00:00,3,预警,烟气中一氧化碳（CO）浓度较高
2025-06-01 15:00:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:00:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:00:00,3,预警,烟气中颗粒物（PM）浓度较高
2025-06-01 15:00:00,3,预警,烟气中氯化氢（HCl）浓度较高
2025-06-01 15:00:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:00:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:00:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:02:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:02:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:02:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:02:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:02:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:04:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:04:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:04:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:04:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:04:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:05:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:06:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:06:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:06:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:06:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:06:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:08:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:08:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:08:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:08:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:08:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:10:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:10:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:10:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:10:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:10:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:10:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:12:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:12:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:12:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:12:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:12:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:14:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:14:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:14:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:14:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:14:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:15:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:16:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:16:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:16:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:16:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:16:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:16:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:18:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:18:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:18:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:18:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:18:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:18:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:20:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:20:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:20:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:20:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:20:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:20:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:20:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:22:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:22:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:22:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:22:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:22:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:22:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:24:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:24:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:24:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:24:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:24:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:24:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:25:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:26:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:26:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:26:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:26:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:26:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:26:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:28:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:28:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:28:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:28:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:28:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:28:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:30:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:30:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:30:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:30:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:30:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:30:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:30:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:32:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:32:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:32:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:32:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:32:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:32:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:34:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:34:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:34:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:34:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:34:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:34:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:35:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:36:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:36:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:36:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:36:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:36:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:36:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:38:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:38:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:38:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:38:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:38:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:38:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:40:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:40:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:40:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:40:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:40:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:40:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:40:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:42:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:42:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:42:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:42:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:42:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:42:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:44:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:44:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:44:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:44:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:44:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:44:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:45:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:46:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:46:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:46:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:46:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:46:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:46:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:48:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:48:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:48:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:48:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:48:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:48:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:50:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:50:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:50:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:50:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:50:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:50:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:50:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:52:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:52:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:52:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:52:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:52:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:52:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:54:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:54:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:54:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:54:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:54:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:54:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:55:00,3,预警,瞬时低炉温焚烧
2025-06-01 15:56:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:56:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:56:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:56:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:56:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:56:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 15:58:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 15:58:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 15:58:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 15:58:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 15:58:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 15:58:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:00:00,1,预警,烟气中一氧化碳（CO）浓度较高
2025-06-01 16:00:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:00:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:00:00,3,预警,烟气中颗粒物（PM）浓度较高
2025-06-01 16:00:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:00:00,3,预警,烟气中氯化氢（HCl）浓度较高
2025-06-01 16:00:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:00:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:00:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:00:00,3,预警,烟气中一氧化碳（CO）浓度较高
2025-06-01 16:00:00,3,预警,瞬时低炉温焚烧
2025-06-01 16:02:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:02:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:02:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:02:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:02:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:02:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:04:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:04:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:04:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:04:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:04:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:04:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:05:00,3,预警,瞬时低炉温焚烧
2025-06-01 16:06:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:06:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:06:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:06:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:06:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:06:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:08:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:08:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:08:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:08:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:08:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:08:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:10:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:10:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:10:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:10:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:10:00,3,预警,瞬时低炉温焚烧
2025-06-01 16:10:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:10:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:12:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:12:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:12:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:12:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:12:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:12:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:14:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:14:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:14:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:14:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:14:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:14:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:15:00,3,预警,瞬时低炉温焚烧
2025-06-01 16:16:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:16:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:16:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:16:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:16:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:16:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:18:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:18:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:18:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:18:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:18:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:18:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:20:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:20:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:20:00,1,预警,瞬时低炉温焚烧
2025-06-01 16:20:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:20:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:20:00,3,预警,瞬时低炉温焚烧
2025-06-01 16:20:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:20:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:22:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:22:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:22:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:22:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:22:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:22:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:24:00,3,预警,焚烧炉出口氧含量偏高
2025-06-01 16:24:00,2,预警,布袋除尘器压力损失偏低
2025-06-01 16:24:00,2,预警,焚烧炉出口氧含量偏高
2025-06-01 16:24:00,1,预警,焚烧炉出口氧含量偏高
2025-06-01 16:24:00,3,预警,布袋除尘器压力损失偏低
2025-06-01 16:24:00,1,预警,布袋除尘器压力损失偏低
2025-06-01 16:25:00,1,预警,瞬时低炉温焚烧
2025-06-01 16:25:00,3,预警,瞬时低炉温焚烧
